"Gel","Telomere.ID","Individual.Treatment","Capture.Date","Site","Nest","Age","Mass","Bill.Head","Flat.Wing","Nestling.Fate","Mean.TRF","X","X.1","X.2","yday","year","avgC_capture_day","maxC_capture_day","incubation_max_temp","incubation_avg_temp","incubation_below_18.5"
6,"T21N426","Cold_Cold",2021-06-17,"Unit_1",91,12,"20","26.5","57","Fledged",11.4,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,22.7469135802469,19.0308641975309,4
6,"T21N427","Cold_Cold",2021-06-17,"Unit_1",91,12,"20.6","25.6","52.5","Fledged",11.38,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,22.7469135802469,19.0308641975309,4
6,"T21N428","Cold_Control",2021-06-17,"Unit_1",121,12,"20.6","26.3","56","Fledged",8.58,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.9097222222222,18.3333333333333,4
6,"T21N429","Cold_Control",2021-06-17,"Unit_1",121,12,"19.3","26","55","Fledged",8.74,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.9097222222222,18.3333333333333,4
6,"T21N430","Cold_Control",2021-06-17,"Unit_1",121,12,"20.7","25.4","49","Fledged",7.33,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.9097222222222,18.3333333333333,4
6,"T21N431","Cold_Control",2021-06-17,"Unit_1",48,10,"22.5","25.6","50","Fledged",7.54,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,22.1527777777778,18.6226851851852,4
6,"T21N432","Cold_Cold",2021-06-17,"Unit_1",72,12,"16.3","25","44","Fledged",9.44,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.2962962962963,17.7703703703704,4
6,"T21N435","Cold_Cold",2021-06-17,"Unit_1",72,12,"15.5","24.6","37","Dead",9.59,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.2962962962963,17.7703703703704,4
6,"T21N447","Cold_Control",2021-06-18,"Unit_2",50,12,"17.6","25.8","45","Fledged",10.84,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N448","Cold_Control",2021-06-18,"Unit_2",50,12,"17.6","26.3","44","Fledged",10.42,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N450","Cold_Control",2021-06-18,"Unit_2",50,12,"18.8","26.5","52","Fledged",10.43,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N452","Cold_Control",2021-06-18,"Unit_2",50,12,"16.7","25.1","41","Dead",11.87,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N453","Cold_Control",2021-06-18,"Unit_2",96,12,"21.4","26.8","60","Fledged ",9.74,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N454","Cold_Control",2021-06-18,"Unit_2",96,12,"18.8","27.2","59","Fledged",8.16,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N456","Cold_Control",2021-06-18,"Unit_2",96,12,"17.4","25.5","51","Fledged",8.97,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
6,"T21N460","Cold_Cold",2021-06-18,"Unit_2",62,11,"-","-","-","Fledged",7.79,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,22.9320987654321,19.3374485596708,4
6,"T21N461","Cold_Cold",2021-06-19,"Unit_2",56,10,"18.1","23.2","34","Fledged",10.42,NA,NA,NA,170,2021,23.6666666666667,28.3333333333333,22.2962962962963,19.1456790123457,4
6,"T21N465","Cold_Cold",2021-06-20,"Unit_2",97,10,"23","24.8","42","Fledged",11.29,NA,NA,NA,171,2021,24,28.8888888888889,22.2222222222222,19.1950617283951,4
6,"T21N467","Cold_Cold",2021-06-21,"Unit_2",56,12,"19","25","46","Fledged",10.12,NA,NA,NA,172,2021,25.5925925925926,31.1111111111111,22.2962962962963,19.1456790123457,4
6,"T21N468","Cold_Cold",2021-06-21,"Unit_2",56,12,"17.6","24.2","45","Fledged",9.19,NA,NA,NA,172,2021,25.5925925925926,31.1111111111111,22.2962962962963,19.1456790123457,4
6,"T21N469","Cold_Cold",2021-06-21,"Unit_2",56,12,"18.7","25.5","48","Fledged",9.57,NA,NA,NA,172,2021,25.5925925925926,31.1111111111111,22.2962962962963,19.1456790123457,4
7,"T21N248","Cold_Cold",2021-06-14,"Unit_1",62,12,"16.8","24.2","41","Fledged",10.2,NA,NA,NA,165,2021,20.3333333333333,24.4444444444444,22.2916666666667,18.3935185185185,4
7,"T21N308","Cold_Cold",2021-06-15,"Unit_2",6,12,"20.8","27.1","56","Fledged",10.14,NA,NA,NA,166,2021,16.2962962962963,18.3333333333333,22.0833333333333,18.3287037037037,4
7,"T21N315B","Cold_Cold",2021-06-15,"Unit_2",123,12,"17","25.1","44","Fledged",11.3,NA,NA,NA,166,2021,16.2962962962963,18.3333333333333,NA,NA,NA
7,"T21N369","Cold_Control",2021-06-16,"Unit_1",23,12,"18.7","26.1","55","Dead",7.92,NA,NA,NA,167,2021,16.3703703703704,19.4444444444444,22.3202614379085,18.5773420479303,4
7,"T21N375","Cold_Cold",2021-06-16,"Unit_2",72,12,"18.7","25.4","51","Fledged",10.55,NA,NA,NA,167,2021,16.3703703703704,19.4444444444444,20.6746031746032,17.1296296296296,4
7,"T21N391","Cold_Control",2021-06-16,"Unit_2",82,12,"22.3","26.2","56.5","Fledged",9.91,NA,NA,NA,167,2021,16.3703703703704,19.4444444444444,21.9791666666667,18.3055555555556,4
7,"T21N415","Cold_Cold",2021-06-17,"Unit_1",51,12,"17.5","25.5","55","Fledged",11.87,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.9097222222222,18.3333333333333,4
7,"T21N434","Cold_Cold",2021-06-17,"Unit_1",72,12,"16.5","24.1","45.5","Dead",8.9,NA,NA,NA,168,2021,18.4814814814815,22.2222222222222,21.2962962962963,17.7703703703704,4
7,"T21N449","Cold_Control",2021-06-18,"Unit_2",50,12,"17.1","26","42","Dead",11.4,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
7,"T21N451","Cold_Control",2021-06-18,"Unit_2",50,12,"13.1","24.3","32","Dead",10.07,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
7,"T21N455","Cold_Control",2021-06-18,"Unit_2",96,12,"22.3","26.7","47","Fledged",9.84,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
7,"T21N457","Cold_Control",2021-06-18,"Unit_2",96,12,"20.6","27.4","54","Fledged",9.25,NA,NA,NA,169,2021,22.7037037037037,26.1111111111111,21.5185185185185,18.0246913580247,4
7,"T21N462","Cold_Control",2021-06-19,"Unit_1",48,12,"22.9","25.7","50","Fledged",7.53,NA,NA,NA,170,2021,23.6666666666667,28.3333333333333,22.1527777777778,18.6226851851852,4
7,"T21N463","Cold_Control",2021-06-19,"Unit_1",48,12,"20.5","25.1","56","Fledged",6.7,NA,NA,NA,170,2021,23.6666666666667,28.3333333333333,22.1527777777778,18.6226851851852,4
7,"T21N464","Cold_Control",2021-06-19,"Unit_1",48,12,"20","24.7","46","Fledged",8.28,NA,NA,NA,170,2021,23.6666666666667,28.3333333333333,22.1527777777778,18.6226851851852,4
7,"T21N466","Cold_Cold",2021-06-20,"Unit_1",122,10,"20.6","25.3","42","Fledged",9.45,NA,NA,NA,171,2021,24,28.8888888888889,22.6041666666667,19.3981481481481,4
7,"T21N470","Cold_Cold",2021-06-21,"Unit_2",56,12,"17.4","24.2","40","Fledged",9.77,NA,NA,NA,172,2021,25.5925925925926,31.1111111111111,22.2962962962963,19.1456790123457,4
7,"T21N472","Cold_Cold",2021-06-22,"Unit_1",122,12,"20","26.7","55","Fledged",8.96,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.6041666666667,19.3981481481481,4
7,"T21N473","Cold_Cold",2021-06-22,"Unit_1",122,12,"17.7","25.5","51","Fledged",9.14,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.6041666666667,19.3981481481481,4
7,"T21N474","Cold_Cold",2021-06-22,"Unit_1",122,12,"18.3","26.3","49","Fledged",10.56,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.6041666666667,19.3981481481481,4
7,"T21N475","Cold_Cold",2021-06-22,"Unit_1",122,12,"15.9","25.8","54","Dead",8.7,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.6041666666667,19.3981481481481,4
7,"T21N476","Cold_Cold",2021-06-22,"Unit_2",97,12,"20.6","26.2","54","Fledged",11.58,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.2222222222222,19.1950617283951,4
7,"T21N477","Cold_Cold",2021-06-22,"Unit_2",97,12,"20","26.4","57","Fledged",10.8,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.2222222222222,19.1950617283951,4
7,"T21N478","Cold_Cold",2021-06-22,"Unit_2",97,12,"20","27","57","Fledged",11.06,NA,NA,NA,173,2021,13.037037037037,14.4444444444444,22.2222222222222,19.1950617283951,4
